Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,CNG consumption kg,LNG consumption kg
"Week 42, 2018",1242.6666667000002,944.426666692,422.38240001133,362.48586667639006,49.458133334660005,300.10400000805,300.10400000805
"Week 43, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 44, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 45, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 46, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 47, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 48, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 49, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 50, 2018",1340.4444444800001,1018.7377778048001,455.617066678752,391.00764445481605,53.34968889030401,323.71733334192004,323.71733334192004
"Week 51, 2018",1242.6666667000002,944.426666692,422.38240001133,362.48586667639006,49.458133334660005,300.10400000805,300.10400000805
"Week 52, 2018",1242.6666667000002,944.426666692,422.38240001133,362.48586667639006,49.458133334660005,300.10400000805,300.10400000805
"Week 1, 2019",183.11111111600002,139.16444444816003,62.239466668328404,53.41351111253721,7.287822222416801,44.221333334514,44.221333334514
