Week number,Kilometers,electricity consumption kWh,gasoline consumption litres,diesel consumption litres,hydrogen consumption kg,CNG consumption kg,LNG consumption kg
"Week 31, 2018",1553.3333330560001,1180.5333331225602,527.9779999057344,453.10733325243524,61.82266665562881,375.129999933024,375.129999933024
"Week 32, 2018",1553.3333330560001,1180.5333331225602,527.9779999057344,453.10733325243524,61.82266665562881,375.129999933024,375.129999933024
"Week 33, 2018",1553.3333330560001,1180.5333331225602,527.9779999057344,453.10733325243524,61.82266665562881,375.129999933024,375.129999933024
"Week 34, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 35, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 36, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 37, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 38, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 39, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 40, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 41, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 42, 2018",1553.3333330560001,1180.5333331225602,527.9779999057344,453.10733325243524,61.82266665562881,375.129999933024,375.129999933024
"Week 43, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 44, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 45, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 46, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 47, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 48, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 49, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 50, 2018",1675.5555552560002,1273.42222199456,569.5213332315144,488.7595554681753,66.68711109918881,404.646666594324,404.646666594324
"Week 51, 2018",1553.3333330560001,1180.5333331225602,527.9779999057344,453.10733325243524,61.82266665562881,375.129999933024,375.129999933024
"Week 52, 2018",1553.3333330560001,1180.5333331225602,527.9779999057344,453.10733325243524,61.82266665562881,375.129999933024,375.129999933024
"Week 1, 2019",228.88888884800002,173.95555552448002,77.7993333194352,66.7668888769616,9.109777776150402,55.276666656792,55.276666656792
